Date,Open,High,Low,Close,Volume
2021-02-04,6103.343744301605,6173.902631518965,6028.374926633161,6046.0146484375,80950500
2021-02-05,6059.2447062262745,6129.803596546231,6046.014914291282,6098.93408203125,51602000
2021-02-08,6218.001444381097,6222.411374483495,6068.063820899567,6103.34326171875,45604000
2021-02-09,6173.902416502507,6200.361998287518,6134.213043824991,6156.2626953125,75574000
2021-02-10,6218.001444381097,6218.001444381097,6085.703541309158,6103.34326171875,44984500
2021-02-11,6160.672994924146,6160.672994924146,6032.785008630087,6068.064453125,36926000
2021-02-15,6023.964463177849,6076.883623908548,5926.946001838235,5997.5048828125,83922000
2021-02-16,6068.064717669308,6125.39381747287,6023.965410128108,6120.98388671875,47221000
2021-02-17,6076.884240545743,6138.623267663043,6041.604796478714,6085.7041015625,66011500
2021-02-18,6041.605165703879,6085.70447348274,5940.1767578125,5940.1767578125,91204000
2021-02-19,5979.865315934066,6041.604338369963,5962.225595238095,6019.5546875,70487500
2021-02-22,6085.703520515003,6120.982961213641,5988.68505859375,5988.68505859375,68913000
2021-02-23,6015.1447573260075,6037.194408195971,5975.455385760073,6019.5546875,58360000
2021-02-24,6019.555549706668,6028.37541131796,5931.35693359375,5931.35693359375,71869000
2021-02-25,5944.5853286959355,5971.044907310309,5891.666171467188,5913.7158203125,78688000
2021-02-26,5913.716046624674,6006.32457531902,5860.796887370762,5918.1259765625,173631500
2021-03-01,6023.964320467751,6213.59130859375,5997.50474072924,6213.59130859375,205539000
2021-03-02,6279.740862214897,6315.020305261048,6173.902533076443,6187.13232421875,81446500
2021-03-03,6231.231929757255,6248.871652134487,6173.90283203125,6173.90283203125,84470000
2021-03-04,6090.11421094622,6173.902893066406,5926.94677734375,5926.94677734375,120802500
2021-03-05,5926.946001838235,6107.753134334789,5926.946001838235,5997.5048828125,111871500
2021-03-08,6129.803586687361,6129.803586687361,5926.94677734375,5926.94677734375,90883000
2021-03-09,5909.306744121404,5922.536535339586,5821.10813600019,5825.51806640625,135582000
2021-03-10,5926.945609619686,5926.945609619686,5838.747014238441,5913.7158203125,50302000
2021-03-12,6063.654209540142,6068.064139874353,5922.53643884539,5966.6357421875,74328000
2021-03-15,6010.734918959231,6015.144849200581,5878.43701171875,5878.43701171875,57416000
2021-03-16,5918.126036261792,5918.126036261792,5838.747296580189,5843.1572265625,70755500
2021-03-17,5865.207176035363,5878.436966657999,5825.517804167454,5829.927734375,71474500
2021-03-18,5838.747014238441,5926.945609619686,5829.927154700316,5913.7158203125,70067500
2021-03-19,5971.045935275286,5971.045935275286,5843.1579499555055,5962.22607421875,125853000
2021-03-22,5856.387769070997,5891.667213462991,5829.928185777001,5838.748046875,67523500
2021-03-23,5926.94661557502,5926.94661557502,5781.418908496168,5790.23876953125,127762500
2021-03-24,5746.1386950001215,5777.008204489762,5662.350026385385,5679.98974609375,152050000
2021-03-25,5644.711047880691,5679.990491929945,5582.972020794496,5618.25146484375,119101500
2021-03-26,5618.251058006138,5684.400010808408,5556.512035390686,5657.9404296875,134467500
2021-03-29,5653.531438095765,5746.139987393745,5609.43212890625,5609.43212890625,113370500
2021-03-30,5618.251130033229,5693.2199441702505,5618.251130033229,5640.30078125,83115500
2021-03-31,5635.890518151649,5640.300448134553,5419.80394898934,5481.54296875,223390500
2021-04-01,5481.543420557229,5530.05265436747,5428.6242564006025,5490.36328125,112286000
2021-04-05,5512.4131922408105,5547.692636671151,5428.62451171875,5428.62451171875,73311500
2021-04-06,5410.984266889066,5441.853777784114,5362.475035482563,5437.44384765625,80215000
2021-04-07,5428.623926171875,5534.462248046875,5410.984205859375,5512.41259765625,107908000
2021-04-08,5544.96719323044,5558.382436439869,5477.890977183298,5486.83447265625,123697500
2021-04-09,5647.817484800277,5652.289232610887,5495.778059239541,5544.96728515625,116961000
2021-04-12,5629.929868643086,5629.929868643086,5419.757744873248,5424.2294921875,110411500
2021-04-13,5410.814644368489,5419.7581396484375,5348.210177408854,5366.09716796875,119211500
2021-04-14,5460.003637133847,5638.87353515625,5419.757910078806,5638.87353515625,135519500
2021-04-15,5638.873875320337,5643.345623040655,5527.0801823124,5616.51513671875,102686500
2021-04-16,5697.007160420817,5697.007160420817,5558.382967349353,5612.0439453125,79293500
2021-04-19,5612.043036501944,5616.514783941388,5571.79730954695,5607.5712890625,47095000
2021-04-20,5544.966810971331,5589.684285253358,5531.551568686723,5576.26904296875,72721000
2021-04-21,5544.966291565288,5567.325026611922,5513.6640625,5513.6640625,68397000
2021-04-22,5544.967081280169,5612.043295973074,5527.080090695394,5558.38232421875,63758000
2021-04-23,5616.514625513498,5719.364813719557,5567.325405067121,5714.89306640625,108498500
2021-04-26,5719.3652650625245,5723.837012728719,5616.5150687400555,5620.98681640625,108742000
2021-04-27,5697.007332223361,5755.140060103191,5683.592087328016,5728.3095703125,132650000
2021-04-28,5723.837519778481,5728.309267840808,5647.817802718923,5652.28955078125,87660000
2021-04-29,5777.497748269306,5777.497748269306,5688.062798605694,5732.7802734375,57355000
2021-04-30,5768.5553049985365,5768.5553049985365,5705.950828820258,5728.3095703125,65829500
2021-05-03,5795.384518045775,5795.384518045775,5674.647340586487,5714.89306640625,42065500
2021-05-04,5679.119438171387,5750.667399597168,5670.1759429931635,5723.8369140625,50123500
2021-05-05,5741.723565175098,5750.667059824903,5723.836575875486,5746.1953125,51685000
2021-05-06,5723.836575875486,5768.554049124514,5723.836575875486,5746.1953125,38115500
2021-05-07,5777.497885131836,5777.497885131836,5710.421671295166,5723.8369140625,48864000
2021-05-10,5723.836643302181,5741.7236328125,5719.364895924601,5741.7236328125,68180500
2021-05-11,5723.837287808642,5795.38525390625,5638.874078067733,5795.38525390625,70680000
2021-05-17,5813.2724609375,5813.2724609375,5701.478759765625,5813.2724609375,129058500
2021-05-18,5723.836561032864,5773.025781479239,5692.534329839715,5714.89306640625,73563000
2021-05-19,5705.949201819838,5723.836189913318,5665.70347860951,5674.64697265625,64912500
2021-05-20,5714.893690916438,5755.139421134159,5679.119708500685,5705.9501953125,64950000
2021-05-21,5768.5544456625885,5768.5544456625885,5598.628035635319,5688.06298828125,92620000
2021-05-24,5683.591718518404,5705.950458559782,5625.45899441082,5656.76123046875,59210000
2021-05-25,5634.402084050453,5759.611019251574,5634.402084050453,5683.59130859375,87470000
2021-05-27,5759.610702003589,5795.384681519139,5607.5712890625,5607.5712890625,537971500
2021-05-28,5661.232286326893,5697.006266019322,5661.232286326893,5670.17578125,102108500
2021-05-31,5688.063272058824,5714.893759191176,5656.761037071078,5701.478515625,101442000
2021-06-02,5813.272451119006,5826.687695236973,5741.724482489849,5781.97021484375,141732500
2021-06-03,5808.800328480114,5902.70703125,5750.667607717804,5902.70703125,133810500
2021-06-04,5920.594296162614,5920.594296162614,5813.272345174772,5884.8203125,62108500
2021-06-07,5866.933025459419,5875.876520925058,5750.6675844061065,5840.1025390625,62576000
2021-06-08,5880.347663084419,5880.347663084419,5750.6669921875,5750.6669921875,64348000
2021-06-09,5688.063116146631,5844.57428679532,5688.063116146631,5840.1025390625,77198000
2021-06-10,5862.461031910876,5920.59375,5804.328313821752,5920.59375,73262500
2021-06-11,5875.876358433153,5884.819853651468,5777.497911031684,5786.44140625,72780500
2021-06-14,5831.158718067472,5831.158718067472,5723.836778471139,5732.7802734375,61478500
2021-06-15,5764.082668204212,5786.44140625,5728.30868733095,5786.44140625,87799000
2021-06-16,5741.724109240407,5755.139352486296,5688.063136256852,5710.421875,48984000
2021-06-17,5714.89339269846,5714.89339269846,5612.043198620162,5661.232421875,68448500
2021-06-18,5634.402490427371,5674.648222501853,5616.515498394268,5656.76123046875,118043000
2021-06-21,5634.402046875,5634.402046875,5553.910589062501,5589.6845703125,60823500
2021-06-22,5589.684326942035,5714.893255865536,5580.740832018928,5670.17578125,65824000
2021-06-23,5629.93008055465,5670.175807897773,5571.79736328125,5571.79736328125,52451000
2021-06-24,5643.345102405395,5643.345102405395,5544.96666163446,5553.91015625,56010000
2021-06-25,5571.797417710016,5598.627902867528,5536.0234375,5536.0234375,68939500
2021-06-28,5455.532351556049,5500.249829847492,5415.28662109375,5415.28662109375,84420500
2021-06-29,5410.814520975497,5446.588501279466,5401.871025899503,5406.3427734375,53704000
2021-06-30,5366.096829616183,5428.701292628371,5366.096829616183,5388.45556640625,65795000
2021-07-01,5419.757797912344,5433.1730399863845,5366.096829616183,5388.45556640625,58153000
2021-07-02,5428.702226082223,5491.306699859119,5401.871737320697,5455.53271484375,67392500
2021-07-05,5455.532090706833,5482.362576398834,5428.701605014832,5464.4755859375,39710500
2021-07-06,5464.475847214338,5464.475847214338,5415.28662109375,5415.28662109375,34279500
2021-07-07,5527.079680415292,5527.079680415292,5392.927260987737,5424.2294921875,35595000
2021-07-08,5366.097938746883,5401.871925005195,5348.210945617727,5379.51318359375,47297000
2021-07-09,5375.040879360466,5383.984375,5357.153888081396,5383.984375,40707500
2021-07-12,5428.701283459532,5527.079725169672,5383.983809954923,5518.13623046875,65981500
2021-07-13,5518.136461887407,5522.608209425403,5379.512288209522,5406.3427734375,65946500
2021-07-14,5383.984295114253,5392.927790621087,5348.210313086915,5357.15380859375,59321000
2021-07-15,5366.097071749796,5468.947265625,5361.625324190004,5468.947265625,49724000
