Date,Open,High,Low,Close,Volume
2025-07-09,255.7888946533203,255.7888946533203,255.7888946533203,255.7888946533203,3737400
2025-07-10,319.7361145019531,319.7361145019531,319.7361145019531,319.7361145019531,1832400
2025-07-11,399.6701354980469,399.6701354980469,399.6701354980469,399.6701354980469,2965200
2025-07-14,499.5876770019531,499.5876770019531,499.5876770019531,499.5876770019531,2261200
2025-07-15,624.484619140625,624.484619140625,624.484619140625,624.484619140625,2871400
2025-07-16,779.3568115234375,779.3568115234375,779.3568115234375,779.3568115234375,8701600
2025-07-17,779.3568115234375,779.3568115234375,779.3568115234375,779.3568115234375,0
2025-07-18,974.1959838867188,974.1959838867188,974.1959838867188,974.1959838867188,18251400
2025-07-21,1213.998046875,1213.998046875,1213.998046875,1213.998046875,23419900
2025-07-22,1513.750732421875,1513.750732421875,1513.750732421875,1513.750732421875,46136700
2025-07-23,1513.750732421875,1513.750732421875,1513.750732421875,1513.750732421875,0
2025-07-24,1513.750732421875,1513.750732421875,1513.750732421875,1513.750732421875,0
2025-07-25,1663.626953125,1663.626953125,1663.626953125,1663.626953125,70508500
2025-07-28,1828.490966796875,1828.490966796875,1828.490966796875,1828.490966796875,344633200
2025-07-29,1828.490966796875,1948.3920137999487,1828.490966796875,1828.490966796875,282967900
2025-07-30,1723.577559037642,1723.577559037642,1648.639404296875,1648.639404296875,138330000
2025-07-31,1648.6393229166667,1648.6393229166667,1483.775390625,1483.775390625,143988400
2025-08-01,1558.7136065711272,1628.6558837890625,1558.7136065711272,1628.6558837890625,83389800
2025-08-04,1763.5445413429645,1788.52392578125,1763.5445413429645,1788.52392578125,125574200
2025-08-05,1898.4331452444696,2098.2682131649403,1698.5980773239992,1778.5321044921875,807242900
2025-08-06,1778.5321748621323,1813.5033131318933,1688.6063907398895,1698.59814453125,370230600
2025-08-07,1723.5775337584864,1773.5363028529353,1523.742457380691,1563.70947265625,570723000
2025-08-08,1698.5981924322589,1723.577577615086,1523.7424961524675,1578.6971435546875,293903500
2025-08-11,1578.6971334828795,1603.6765185063427,1498.763101407797,1513.750732421875,288111400
2025-08-12,1523.742417858493,1573.701185657132,1488.7712803994457,1548.7218017578125,340288900
2025-08-13,1548.7218509503264,1683.6105282911612,1528.7383431961287,1673.6187744140625,341197500
2025-08-14,1688.60637886444,1703.594009446077,1613.668225956255,1633.6517333984375,264387000
2025-08-15,1643.643531994942,1648.639408991887,1558.713623046875,1558.713623046875,184479600
2025-08-19,1558.7136254641089,1578.6971334828795,1508.7548554171822,1513.750732421875,145818100
2025-08-20,1518.746541476329,1533.7341718198452,1498.7630343516403,1503.7589111328125,147406500
2025-08-21,1503.758939657834,1523.7424471615925,1448.8042940224977,1453.8001708984375,190568100
2025-08-22,1453.8001302083333,1513.7506510416667,1408.8372395833333,1483.775390625,198009600
2025-08-25,1498.7630208333333,1573.701171875,1478.779513888889,1528.73828125,254115600
