Date,Open,High,Low,Close,Volume
2021-02-04,5280.681523840206,5529.984085051547,5258.017654639176,5495.98828125,5801600
2021-02-05,5575.312662760417,5801.951388888889,5552.648790147569,5711.2958984375,4704800
2021-02-08,5892.606366650295,5937.93410793222,5733.959272163556,5767.955078125,2670300
2021-02-09,5824.615663441228,5869.943411794856,5575.313047496273,5699.96435546875,2971200
2021-02-10,5699.963580078124,5745.291322265624,5563.980353515624,5665.9677734375,1601300
2021-02-11,5665.968022291265,5892.606743182915,5586.644469979186,5869.94287109375,2517600
2021-02-15,5892.607460171568,6005.926834405637,5779.2880859375,5779.2880859375,3191200
2021-02-16,5779.28780279216,5835.9474871332595,5688.632307846401,5745.2919921875,1667600
2021-02-17,5745.291735197368,5767.955607920041,5563.980753415992,5597.9765625,1388700
2021-02-18,5688.631773646476,5688.631773646476,5484.656929173097,5507.32080078125,1990900
2021-02-19,5507.321477170851,5529.9853515625,5427.997916800077,5529.9853515625,1401100
2021-02-22,5541.316555314335,5801.95107632094,5529.984619618395,5790.619140625,3342100
2021-02-23,5790.619692551872,5801.951629327903,5541.317083479188,5563.98095703125,3169200
2021-02-24,5563.979888853093,5575.311823453609,5484.6563466494845,5495.98828125,1902800
2021-02-25,5541.3159220041325,5620.639462809917,5484.65625,5484.65625,1985800
2021-02-26,5439.329853995901,5552.64922595415,5371.338230820953,5529.9853515625,2693000
2021-03-01,5529.984780212655,5575.31252431276,5450.661228037474,5461.9931640625,1775600
2021-03-02,5552.648956298828,5586.644766235351,5416.665716552734,5439.32958984375,3451000
2021-03-03,5518.652358081106,5518.652358081106,5405.3330078125,5405.3330078125,1639700
2021-03-04,5394.00244140625,5484.657944623162,5348.674689797794,5394.00244140625,3199200
2021-03-05,5371.337712878078,5416.665457290551,5280.682224053131,5292.01416015625,2568600
2021-03-08,5360.00617581478,5382.670049708289,5258.018743293992,5280.6826171875,2089700
2021-03-09,5337.342530362991,5371.338342658297,5190.02734375,5190.02734375,3188100
2021-03-10,5190.026760376778,5280.682249641001,5178.69482421875,5178.69482421875,1308800
2021-03-12,5201.358683796672,5360.005789620535,5190.026747666396,5235.3544921875,2865700
2021-03-15,5280.6827864858615,5427.997971516583,5190.027288005417,5360.00634765625,3275900
2021-03-16,5382.6689453125,5439.328618421053,5326.009272203947,5382.6689453125,1887100
2021-03-17,5394.001282649254,5405.333218117004,5292.013863439499,5314.677734375,1047800
2021-03-18,5394.0019053907845,5609.308704135375,5371.338031838723,5563.98095703125,4792500
2021-03-19,5563.980363202336,5654.635847735164,5450.6610075363005,5609.30810546875,3925100
2021-03-22,5722.627752219817,5813.2832413638935,5620.640326932731,5643.30419921875,4428700
2021-03-23,5779.286723381917,5983.261548913043,5665.967375864624,5733.958984375,5376300
2021-03-24,5665.968616556677,5688.632491022903,5450.661809127523,5473.32568359375,2994000
2021-03-25,5450.6613360927695,5518.6529535908085,5360.005846095385,5416.66552734375,2311000
2021-03-26,5461.9937283875515,5541.317288758325,5394.002105212603,5529.9853515625,1605700
2021-03-29,5575.312512031571,5586.644448031635,5473.325088030993,5518.65283203125,1129600
2021-03-30,5507.320627719541,5507.320627719541,5360.005466895767,5371.33740234375,1233900
2021-03-31,5405.333547379309,5405.333547379309,5178.69482421875,5178.69482421875,2868100
2021-04-01,5212.690221020299,5371.337314703525,5201.358285757212,5303.345703125,1623400
2021-04-05,5348.67428949311,5756.6240234375,5337.342352439099,5756.6240234375,6388900
